WAVY_ID:Dado:Timestamp
WAVY01:41.700484,-8.829774:2025-01-01-00-00-25
WAVY02:40.639935,-8.649969:2025-01-01-00-03-40
WAVY01:38.530011,-8.889632:2025-01-01-00-02-55
WAVY01:38.530423,-8.890077:2025-01-01-00-03-00
WAVY01:38.529564,-8.890319:2025-01-01-00-03-05
WAVY01:38.530147,-8.889802:2025-01-01-00-03-10
WAVY01:38.530300,-8.889556:2025-01-01-00-03-15
WAVY01:38.530343,-8.889701:2025-01-01-00-03-20
WAVY01:38.529870,-8.889783:2025-01-01-00-03-25
WAVY01:38.530356,-8.889840:2025-01-01-00-03-30
WAVY01:38.529719,-8.889881:2025-01-01-00-03-35
WAVY01:38.530022,-8.889861:2025-01-01-00-03-40
WAVY02:40.640204,-8.650233:2025-01-01-00-03-45
WAVY02:40.639684,-8.649549:2025-01-01-00-03-50
WAVY02:40.639791,-8.650298:2025-01-01-00-03-55
WAVY02:40.640010,-8.649878:2025-01-01-00-04-00
WAVY02:40.639956,-8.649939:2025-01-01-00-04-05
WAVY01:38.530242,-8.890135:2025-01-01-00-03-45
WAVY01:38.529962,-8.889500:2025-01-01-00-03-50
WAVY01:38.529788,-8.889535:2025-01-01-00-03-55
WAVY01:38.529507,-8.889982:2025-01-01-00-04-00
WAVY01:38.529701,-8.890484:2025-01-01-00-04-05
WAVY01:40.640031,-8.649957:2025-01-01-00-00-00
WAVY01:40.640227,-8.650314:2025-01-01-00-00-05
WAVY01:40.639955,-8.649650:2025-01-01-00-00-10
WAVY01:40.640264,-8.650430:2025-01-01-00-00-15
WAVY01:40.639682,-8.650114:2025-01-01-00-00-20
WAVY02:40.640079,-8.650226:2025-01-01-00-00-00
WAVY02:40.640227,-8.649920:2025-01-01-00-00-05
WAVY02:40.639902,-8.649823:2025-01-01-00-00-10
WAVY02:40.640115,-8.649837:2025-01-01-00-00-15
WAVY02:40.639511,-8.649795:2025-01-01-00-00-20
WAVY01:40.639869,-8.650356:2025-01-01-00-00-25
WAVY01:40.639949,-8.649788:2025-01-01-00-00-30
WAVY01:40.639938,-8.650248:2025-01-01-00-00-35
WAVY01:40.640351,-8.650308:2025-01-01-00-00-40
WAVY01:40.640116,-8.650072:2025-01-01-00-00-45
WAVY02:40.639869,-8.650356:2025-01-01-00-00-25
WAVY02:40.639949,-8.650066:2025-01-01-00-00-30
WAVY02:40.639969,-8.650404:2025-01-01-00-00-35
WAVY02:40.639967,-8.649993:2025-01-01-00-00-40
WAVY02:40.639552,-8.649513:2025-01-01-00-00-45
WAVY01:40.640022,-8.650306:2025-01-01-00-00-50
WAVY01:40.640162,-8.650397:2025-01-01-00-00-55
WAVY01:40.640081,-8.650331:2025-01-01-00-01-00
WAVY01:40.640281,-8.649699:2025-01-01-00-01-05
WAVY01:40.640376,-8.650443:2025-01-01-00-01-10
WAVY02:40.640477,-8.649753:2025-01-01-00-00-50
WAVY02:40.640339,-8.649608:2025-01-01-00-00-55
WAVY02:40.640301,-8.650486:2025-01-01-00-01-00
WAVY02:40.640482,-8.649903:2025-01-01-00-01-05
WAVY02:40.640401,-8.649829:2025-01-01-00-01-10
WAVY01:40.640287,-8.649721:2025-01-01-00-01-15
WAVY01:40.639916,-8.650209:2025-01-01-00-01-20
WAVY01:40.639881,-8.650132:2025-01-01-00-01-25
WAVY01:40.640202,-8.650028:2025-01-01-00-01-30
WAVY01:40.640325,-8.649925:2025-01-01-00-01-35
WAVY01:40.640418,-8.650257:2025-01-01-00-01-40
WAVY01:40.639763,-8.649834:2025-01-01-00-01-45
WAVY01:40.639706,-8.649998:2025-01-01-00-01-50
WAVY01:40.639979,-8.649711:2025-01-01-00-01-55
WAVY01:40.639777,-8.649574:2025-01-01-00-02-00
WAVY02:40.640191,-8.649990:2025-01-01-00-01-15
WAVY02:40.639681,-8.650442:2025-01-01-00-01-20
WAVY02:40.640307,-8.650494:2025-01-01-00-01-25
WAVY02:40.639703,-8.649935:2025-01-01-00-01-30
WAVY02:40.640074,-8.649685:2025-01-01-00-01-35
WAVY01:40.640382,-8.649618:2025-01-01-00-02-05
WAVY01:40.639991,-8.650442:2025-01-01-00-02-10
WAVY01:40.640438,-8.650042:2025-01-01-00-02-15
WAVY01:40.639656,-8.649900:2025-01-01-00-02-20
WAVY01:40.640139,-8.650152:2025-01-01-00-02-25
WAVY02:40.640038,-8.649733:2025-01-01-00-01-40
WAVY02:40.639602,-8.650059:2025-01-01-00-01-45
WAVY02:40.640331,-8.650006:2025-01-01-00-01-50
WAVY02:40.640174,-8.650014:2025-01-01-00-01-55
WAVY02:40.640373,-8.649605:2025-01-01-00-02-00
WAVY01:40.639823,-8.650262:2025-01-01-00-02-30
WAVY01:40.640364,-8.649792:2025-01-01-00-02-35
WAVY01:40.640139,-8.649801:2025-01-01-00-02-40
WAVY01:40.640222,-8.650439:2025-01-01-00-02-45
WAVY01:40.639991,-8.649725:2025-01-01-00-02-50
WAVY02:40.640414,-8.649528:2025-01-01-00-02-05
WAVY02:40.639973,-8.649863:2025-01-01-00-02-10
WAVY02:40.640103,-8.650073:2025-01-01-00-02-15
WAVY02:40.640386,-8.650009:2025-01-01-00-02-20
WAVY02:40.640409,-8.650257:2025-01-01-00-02-25
WAVY01:40.640345,-8.649615:2025-01-01-00-02-55
WAVY01:40.639587,-8.649629:2025-01-01-00-03-00
WAVY01:40.639888,-8.650364:2025-01-01-00-03-05
WAVY01:40.639701,-8.649812:2025-01-01-00-03-10
WAVY01:40.640283,-8.649740:2025-01-01-00-03-15
WAVY01:40.639545,-8.649628:2025-01-01-00-03-20
WAVY01:40.639719,-8.649928:2025-01-01-00-03-25
WAVY01:40.640353,-8.650397:2025-01-01-00-03-30
WAVY01:40.640306,-8.650240:2025-01-01-00-03-35
WAVY01:40.639957,-8.649939:2025-01-01-00-03-40
WAVY01:40.640062,-8.649521:2025-01-01-00-03-45
WAVY01:40.640418,-8.649728:2025-01-01-00-03-50
WAVY01:40.639807,-8.650091:2025-01-01-00-03-55
WAVY01:40.639972,-8.650453:2025-01-01-00-04-00
WAVY01:40.639924,-8.649991:2025-01-01-00-04-05
WAVY02:40.639533,-8.649798:2025-01-01-00-02-30
WAVY02:40.639755,-8.650071:2025-01-01-00-02-35
WAVY02:40.639637,-8.649766:2025-01-01-00-02-40
WAVY02:40.640162,-8.649728:2025-01-01-00-02-45
WAVY02:40.640321,-8.649899:2025-01-01-00-02-50
WAVY01:40.640011,-8.650026:2025-01-01-00-04-10
WAVY01:40.639859,-8.650060:2025-01-01-00-04-15
WAVY01:40.639793,-8.649604:2025-01-01-00-04-20
WAVY01:40.639894,-8.649952:2025-01-01-00-04-25
WAVY01:40.640307,-8.650437:2025-01-01-00-04-30
WAVY02:40.639845,-8.649621:2025-01-01-00-02-55
WAVY02:40.640392,-8.650482:2025-01-01-00-03-00
WAVY02:40.640306,-8.649837:2025-01-01-00-03-05
WAVY02:40.640325,-8.650064:2025-01-01-00-03-10
WAVY02:40.640147,-8.649644:2025-01-01-00-03-15
WAVY01:40.640284,-8.649835:2025-01-01-00-04-35
WAVY01:40.639916,-8.650314:2025-01-01-00-04-40
WAVY01:40.640279,-8.650105:2025-01-01-00-04-45
WAVY01:40.639821,-8.650402:2025-01-01-00-04-50
WAVY01:40.639805,-8.649979:2025-01-01-00-04-55
WAVY02:40.639628,-8.649861:2025-01-01-00-03-20
WAVY02:40.640110,-8.649923:2025-01-01-00-03-25
WAVY02:40.640005,-8.650496:2025-01-01-00-03-30
WAVY02:40.639699,-8.650208:2025-01-01-00-03-35
WAVY02:40.640376,-8.650069:2025-01-01-00-03-40
WAVY01:40.640082,-8.650009:2025-01-01-00-05-00
WAVY01:40.640131,-8.649803:2025-01-01-00-05-05
WAVY01:40.639714,-8.650185:2025-01-01-00-05-10
WAVY01:40.639597,-8.649673:2025-01-01-00-05-15
WAVY01:40.640407,-8.650098:2025-01-01-00-05-20
WAVY02:40.640467,-8.649748:2025-01-01-00-03-45
WAVY02:40.640294,-8.649853:2025-01-01-00-03-50
WAVY02:40.640314,-8.650225:2025-01-01-00-03-55
WAVY02:40.640378,-8.649676:2025-01-01-00-04-00
WAVY02:40.640191,-8.649961:2025-01-01-00-04-05
WAVY01:40.640382,-8.650320:2025-01-01-00-05-25
WAVY01:40.640473,-8.650176:2025-01-01-00-05-30
WAVY01:40.640121,-8.649995:2025-01-01-00-05-35
WAVY01:40.640370,-8.650347:2025-01-01-00-05-40
WAVY01:40.640174,-8.649974:2025-01-01-00-05-45
WAVY02:40.639730,-8.649870:2025-01-01-00-04-10
WAVY02:40.639853,-8.650401:2025-01-01-00-04-15
WAVY02:40.640272,-8.649640:2025-01-01-00-04-20
WAVY02:40.640011,-8.649966:2025-01-01-00-04-25
WAVY02:40.640140,-8.650003:2025-01-01-00-04-30
WAVY01:40.639805,-8.649572:2025-01-01-00-05-50
WAVY01:40.639775,-8.650059:2025-01-01-00-05-55
WAVY01:40.639607,-8.650064:2025-01-01-00-06-00
WAVY01:40.640187,-8.649594:2025-01-01-00-06-05
WAVY01:40.640475,-8.650133:2025-01-01-00-06-10
WAVY02:40.640288,-8.649561:2025-01-01-00-04-35
WAVY02:40.640283,-8.649958:2025-01-01-00-04-40
WAVY02:40.639947,-8.649991:2025-01-01-00-04-45
WAVY02:40.639964,-8.650450:2025-01-01-00-04-50
WAVY02:40.639757,-8.650165:2025-01-01-00-04-55
WAVY01:40.640382,-8.650004:2025-01-01-00-06-15
WAVY01:40.640168,-8.649951:2025-01-01-00-06-20
WAVY01:40.640282,-8.649953:2025-01-01-00-06-25
WAVY01:40.640353,-8.650236:2025-01-01-00-06-30
WAVY01:40.639874,-8.650249:2025-01-01-00-06-35
WAVY02:40.640193,-8.650150:2025-01-01-00-05-00
WAVY02:40.639795,-8.650114:2025-01-01-00-05-05
WAVY02:40.640484,-8.649606:2025-01-01-00-05-10
WAVY02:40.640478,-8.650356:2025-01-01-00-05-15
WAVY02:40.640195,-8.650465:2025-01-01-00-05-20
WAVY01:40.640275,-8.650002:2025-01-01-00-06-40
WAVY01:40.640175,-8.650438:2025-01-01-00-06-45
WAVY01:40.639719,-8.649662:2025-01-01-00-06-50
WAVY01:40.640197,-8.650143:2025-01-01-00-06-55
WAVY01:40.639530,-8.650192:2025-01-01-00-07-00
WAVY02:40.639832,-8.649696:2025-01-01-00-05-25
WAVY02:40.639520,-8.649576:2025-01-01-00-05-30
WAVY02:40.640449,-8.649606:2025-01-01-00-05-35
WAVY02:40.639561,-8.649776:2025-01-01-00-05-40
WAVY02:40.639826,-8.650130:2025-01-01-00-05-45
WAVY01:40.640182,-8.650012:2025-01-01-00-07-05
WAVY01:40.640020,-8.650066:2025-01-01-00-07-10
WAVY01:40.639887,-8.649772:2025-01-01-00-07-15
WAVY01:40.640015,-8.649876:2025-01-01-00-07-20
WAVY01:40.640123,-8.649982:2025-01-01-00-07-25
WAVY02:40.639591,-8.650020:2025-01-01-00-05-50
WAVY02:40.640344,-8.649594:2025-01-01-00-05-55
WAVY02:40.640085,-8.650267:2025-01-01-00-06-00
WAVY02:40.640115,-8.650149:2025-01-01-00-06-05
WAVY02:40.640164,-8.649620:2025-01-01-00-06-10
WAVY02:40.640359,-8.649585:2025-01-01-00-06-15
WAVY02:40.639611,-8.650293:2025-01-01-00-06-20
WAVY02:40.639605,-8.650480:2025-01-01-00-06-25
WAVY02:40.640132,-8.649896:2025-01-01-00-06-30
WAVY02:40.640111,-8.650059:2025-01-01-00-06-35
WAVY01:40.639705,-8.649998:2025-01-01-00-07-30
WAVY01:40.640095,-8.650000:2025-01-01-00-07-35
WAVY01:40.639572,-8.649861:2025-01-01-00-07-40
WAVY01:40.639748,-8.649953:2025-01-01-00-07-45
WAVY01:40.640436,-8.650350:2025-01-01-00-07-50
WAVY02:40.640234,-8.649658:2025-01-01-00-06-40
WAVY02:40.639701,-8.649855:2025-01-01-00-06-45
WAVY02:40.639801,-8.650045:2025-01-01-00-06-50
WAVY02:40.640071,-8.650303:2025-01-01-00-06-55
WAVY02:40.639552,-8.650085:2025-01-01-00-07-00
WAVY01:40.640475,-8.649913:2025-01-01-00-07-55
WAVY01:40.640439,-8.650399:2025-01-01-00-08-00
WAVY01:40.640481,-8.650457:2025-01-01-00-08-05
WAVY01:40.640460,-8.649555:2025-01-01-00-08-10
WAVY01:40.639864,-8.649680:2025-01-01-00-08-15
WAVY02:40.640274,-8.650086:2025-01-01-00-07-05
WAVY02:40.640422,-8.650155:2025-01-01-00-07-10
WAVY02:40.639584,-8.650428:2025-01-01-00-07-15
WAVY02:40.639918,-8.650063:2025-01-01-00-07-20
WAVY02:40.639855,-8.649801:2025-01-01-00-07-25
WAVY01:40.639725,-8.650122:2025-01-01-00-08-20
WAVY01:40.640092,-8.649880:2025-01-01-00-08-25
WAVY01:40.640333,-8.650070:2025-01-01-00-08-30
WAVY01:40.639915,-8.649928:2025-01-01-00-08-35
WAVY01:40.640010,-8.649747:2025-01-01-00-08-40
WAVY02:40.639959,-8.650381:2025-01-01-00-07-30
WAVY02:40.639736,-8.649647:2025-01-01-00-07-35
WAVY02:40.639994,-8.649530:2025-01-01-00-07-40
WAVY02:40.639590,-8.649640:2025-01-01-00-07-45
WAVY02:40.639777,-8.650332:2025-01-01-00-07-50
WAVY01:38.719963,-9.140315:2025-01-01-00-00-00
WAVY01:38.720161,-9.140261:2025-01-01-00-00-05
WAVY01:38.720147,-9.140127:2025-01-01-00-00-10
WAVY01:38.720241,-9.139695:2025-01-01-00-00-15
WAVY01:38.719826,-9.139679:2025-01-01-00-00-20
WAVY02:38.530045,-8.889710:2025-01-01-00-00-00
WAVY02:38.530207,-8.889501:2025-01-01-00-00-05
WAVY02:38.529719,-8.889601:2025-01-01-00-00-10
WAVY02:38.530327,-8.890149:2025-01-01-00-00-15
WAVY02:38.530239,-8.889672:2025-01-01-00-00-20
WAVY01:38.719692,-9.139603:2025-01-01-00-00-25
WAVY01:38.720368,-9.139663:2025-01-01-00-00-30
WAVY01:38.719536,-9.140063:2025-01-01-00-00-35
WAVY01:38.719880,-9.140390:2025-01-01-00-00-40
WAVY01:38.720420,-9.139683:2025-01-01-00-00-45
WAVY02:38.529692,-8.890058:2025-01-01-00-00-25
WAVY02:38.530368,-8.889663:2025-01-01-00-00-30
WAVY02:38.530102,-8.890007:2025-01-01-00-00-35
WAVY02:38.529835,-8.889618:2025-01-01-00-00-40
WAVY02:38.530234,-8.889832:2025-01-01-00-00-45
WAVY01:38.720229,-9.139534:2025-01-01-00-00-50
WAVY01:38.720393,-9.139952:2025-01-01-00-00-55
WAVY01:38.719856,-9.139867:2025-01-01-00-01-00
WAVY01:38.719980,-9.140167:2025-01-01-00-01-05
WAVY01:38.720050,-9.139556:2025-01-01-00-01-10
WAVY02:38.529721,-8.890262:2025-01-01-00-00-50
WAVY02:38.530266,-8.889892:2025-01-01-00-00-55
WAVY02:38.530288,-8.890426:2025-01-01-00-01-00
WAVY02:38.530075,-8.889803:2025-01-01-00-01-05
WAVY02:38.529683,-8.889861:2025-01-01-00-01-10
WAVY01:38.720010,-9.140205:2025-01-01-00-01-15
WAVY01:38.720270,-9.140147:2025-01-01-00-01-20
WAVY01:38.720341,-9.139586:2025-01-01-00-01-25
WAVY01:38.720409,-9.139584:2025-01-01-00-01-30
WAVY01:38.719692,-9.140314:2025-01-01-00-01-35
WAVY02:38.529926,-8.890118:2025-01-01-00-01-15
WAVY02:38.530318,-8.890136:2025-01-01-00-01-20
WAVY02:38.530219,-8.889822:2025-01-01-00-01-25
WAVY02:38.529758,-8.890063:2025-01-01-00-01-30
WAVY02:38.530339,-8.890012:2025-01-01-00-01-35
WAVY01:38.719706,-9.140464:2025-01-01-00-01-40
WAVY01:38.719747,-9.140389:2025-01-01-00-01-45
WAVY01:38.720005,-9.139953:2025-01-01-00-01-50
WAVY01:38.720445,-9.140218:2025-01-01-00-01-55
WAVY01:38.720419,-9.140120:2025-01-01-00-02-00
WAVY04:38.529509,-8.889801:2025-01-01-00-19-10
WAVY04:38.530479,-8.889914:2025-01-01-00-19-15
WAVY04:38.529784,-8.889808:2025-01-01-00-19-20
WAVY04:38.530436,-8.890358:2025-01-01-00-19-25
WAVY04:38.529667,-8.890126:2025-01-01-00-19-30
WAVY04:38.529503,-8.890188:2025-01-01-00-19-35
WAVY04:38.529828,-8.890138:2025-01-01-00-19-40
WAVY04:38.530299,-8.890167:2025-01-01-00-19-45
WAVY04:38.529729,-8.890305:2025-01-01-00-19-50
WAVY04:38.529946,-8.890065:2025-01-01-00-19-55
WAVY01:41.149949,-8.610023:2025-01-01-00-05-25
WAVY01:41.149921,-8.609648:2025-01-01-00-05-30
WAVY01:41.149869,-8.610362:2025-01-01-00-05-35
WAVY01:41.149907,-8.609566:2025-01-01-00-05-40
WAVY01:41.149832,-8.609929:2025-01-01-00-05-45
WAVY01:41.149822,-8.610229:2025-01-01-00-05-50
WAVY01:41.150255,-8.609747:2025-01-01-00-05-55
WAVY01:41.150340,-8.609749:2025-01-01-00-06-00
WAVY01:41.150459,-8.610008:2025-01-01-00-06-05
WAVY01:41.150311,-8.609627:2025-01-01-00-06-10
WAVY01:41.149765,-8.609884:2025-01-01-00-06-15
WAVY01:41.150476,-8.609563:2025-01-01-00-06-20
WAVY01:41.149864,-8.610460:2025-01-01-00-06-25
WAVY01:41.150444,-8.609690:2025-01-01-00-06-30
WAVY01:41.150189,-8.610138:2025-01-01-00-06-35
WAVY01:41.150304,-8.610379:2025-01-01-00-06-40
WAVY01:41.149545,-8.609777:2025-01-01-00-06-45
WAVY01:41.150174,-8.609598:2025-01-01-00-06-50
WAVY01:41.150312,-8.609894:2025-01-01-00-06-55
WAVY01:41.150213,-8.609747:2025-01-01-00-07-00
WAVY01:41.149689,-8.610182:2025-01-01-00-07-05
WAVY01:41.149736,-8.610008:2025-01-01-00-07-10
WAVY01:41.150454,-8.609722:2025-01-01-00-07-15
WAVY01:41.149619,-8.609989:2025-01-01-00-07-20
WAVY01:41.149906,-8.610499:2025-01-01-00-07-25
WAVY04:38.529851,-8.889587:2025-01-01-00-20-25
WAVY04:38.529572,-8.889693:2025-01-01-00-20-30
WAVY04:38.530243,-8.889536:2025-01-01-00-20-35
WAVY04:38.530170,-8.889588:2025-01-01-00-20-40
WAVY04:38.530476,-8.889578:2025-01-01-00-20-45
WAVY01:41.149814,-8.610296:2025-01-01-00-07-30
WAVY01:41.149680,-8.609934:2025-01-01-00-07-35
WAVY01:41.149842,-8.609687:2025-01-01-00-07-40
WAVY01:41.150442,-8.610345:2025-01-01-00-07-45
WAVY01:41.150138,-8.610161:2025-01-01-00-07-50
WAVY01:41.150093,-8.609719:2025-01-01-00-07-55
WAVY01:41.150237,-8.609805:2025-01-01-00-08-00
WAVY01:41.149951,-8.610032:2025-01-01-00-08-05
WAVY01:41.150273,-8.609646:2025-01-01-00-08-10
WAVY01:41.149803,-8.609913:2025-01-01-00-08-15
WAVY04:38.530208,-8.890095:2025-01-01-00-20-50
WAVY04:38.529546,-8.889802:2025-01-01-00-20-55
WAVY04:38.529884,-8.890088:2025-01-01-00-21-00
WAVY04:38.529717,-8.889612:2025-01-01-00-21-05
WAVY04:38.529761,-8.890366:2025-01-01-00-21-10
WAVY04:38.530407,-8.889980:2025-01-01-00-21-15
WAVY04:38.530255,-8.889652:2025-01-01-00-21-20
WAVY04:38.529922,-8.889800:2025-01-01-00-21-25
WAVY04:38.529730,-8.890263:2025-01-01-00-21-30
WAVY04:38.530499,-8.890489:2025-01-01-00-21-35
WAVY01:41.149858,-8.610109:2025-01-01-00-08-20
WAVY01:41.150065,-8.610312:2025-01-01-00-08-25
WAVY01:41.149862,-8.610321:2025-01-01-00-08-30
WAVY01:41.149815,-8.610003:2025-01-01-00-08-35
WAVY01:41.150473,-8.610078:2025-01-01-00-08-40
WAVY04:38.530195,-8.890267:2025-01-01-00-21-40
WAVY04:38.529937,-8.889674:2025-01-01-00-21-45
WAVY04:38.530035,-8.889993:2025-01-01-00-21-50
WAVY04:38.530041,-8.889691:2025-01-01-00-21-55
WAVY04:38.530239,-8.889734:2025-01-01-00-22-00
WAVY04:38.529731,-8.889591:2025-01-01-00-22-05
WAVY04:38.530150,-8.890261:2025-01-01-00-22-10
WAVY04:38.530288,-8.890033:2025-01-01-00-22-15
WAVY04:38.529751,-8.889803:2025-01-01-00-22-20
WAVY04:38.529751,-8.889875:2025-01-01-00-22-25
WAVY04:38.529725,-8.889807:2025-01-01-00-22-30
WAVY04:38.530429,-8.889680:2025-01-01-00-22-35
WAVY04:38.530004,-8.889754:2025-01-01-00-22-40
WAVY04:38.529799,-8.889541:2025-01-01-00-22-45
WAVY04:38.529726,-8.889995:2025-01-01-00-22-50
WAVY01:41.149834,-8.610491:2025-01-01-00-08-45
WAVY01:41.150178,-8.609982:2025-01-01-00-08-50
WAVY01:41.149669,-8.610125:2025-01-01-00-08-55
WAVY01:41.150287,-8.610411:2025-01-01-00-09-00
WAVY01:41.149700,-8.609800:2025-01-01-00-09-05
WAVY04:38.530353,-8.889995:2025-01-01-00-22-55
WAVY04:38.530032,-8.890054:2025-01-01-00-23-00
WAVY04:38.530061,-8.889963:2025-01-01-00-23-05
WAVY04:38.530172,-8.889604:2025-01-01-00-23-10
WAVY04:38.529727,-8.890022:2025-01-01-00-23-15
WAVY04:38.530440,-8.889955:2025-01-01-00-23-45
WAVY04:38.530426,-8.889775:2025-01-01-00-23-50
WAVY04:38.530384,-8.890175:2025-01-01-00-23-55
WAVY04:38.529710,-8.889517:2025-01-01-00-24-00
WAVY04:38.529875,-8.889714:2025-01-01-00-24-05
WAVY04:38.530367,-8.889960:2025-01-01-00-24-10
WAVY04:38.530281,-8.890096:2025-01-01-00-24-15
WAVY04:38.530040,-8.890042:2025-01-01-00-24-20
WAVY04:38.530366,-8.889651:2025-01-01-00-24-25
WAVY04:38.529686,-8.890343:2025-01-01-00-24-30
WAVY04:38.530415,-8.890019:2025-01-01-00-24-35
WAVY04:38.530229,-8.889681:2025-01-01-00-24-40
WAVY04:38.529872,-8.890198:2025-01-01-00-24-45
WAVY04:38.529534,-8.889694:2025-01-01-00-24-50
WAVY04:38.529621,-8.890398:2025-01-01-00-24-55
WAVY04:38.530095,-8.889755:2025-01-01-00-25-00
WAVY04:38.529784,-8.889908:2025-01-01-00-25-05
WAVY04:38.530366,-8.890062:2025-01-01-00-25-10
WAVY04:38.529571,-8.889735:2025-01-01-00-25-15
WAVY04:38.530092,-8.890330:2025-01-01-00-25-20
WAVY04:38.529838,-8.890087:2025-01-01-00-25-25
WAVY04:38.530411,-8.889708:2025-01-01-00-25-30
WAVY04:38.529782,-8.890254:2025-01-01-00-25-35
WAVY04:38.530147,-8.890398:2025-01-01-00-25-40
WAVY04:38.529977,-8.890289:2025-01-01-00-25-45
WAVY04:38.530377,-8.890368:2025-01-01-00-25-50
WAVY04:38.529961,-8.889931:2025-01-01-00-25-55
WAVY04:38.530217,-8.890320:2025-01-01-00-26-00
WAVY04:38.529930,-8.889927:2025-01-01-00-26-05
WAVY04:38.530386,-8.890040:2025-01-01-00-26-10
WAVY04:38.530117,-8.890079:2025-01-01-00-26-15
WAVY04:38.529752,-8.889556:2025-01-01-00-26-20
WAVY04:38.529707,-8.889533:2025-01-01-00-26-25
WAVY04:38.529988,-8.890144:2025-01-01-00-26-30
WAVY04:38.529548,-8.890085:2025-01-01-00-26-35
WAVY04:38.530117,-8.890079:2025-01-01-00-26-15
WAVY04:38.529752,-8.889556:2025-01-01-00-26-20
WAVY04:38.529707,-8.889533:2025-01-01-00-26-25
WAVY04:38.529988,-8.890144:2025-01-01-00-26-30
WAVY04:38.529548,-8.890085:2025-01-01-00-26-35
WAVY01:41.149770,-8.609958:2025-01-01-00-10-25
WAVY01:41.150209,-8.610258:2025-01-01-00-10-30
WAVY01:41.150350,-8.610113:2025-01-01-00-10-35
WAVY01:41.150064,-8.610326:2025-01-01-00-10-40
WAVY01:41.150473,-8.609503:2025-01-01-00-10-45
WAVY01:41.150294,-8.609816:2025-01-01-00-10-50
WAVY01:41.150231,-8.609796:2025-01-01-00-10-55
WAVY01:41.150192,-8.609619:2025-01-01-00-11-00
WAVY01:41.149600,-8.610276:2025-01-01-00-11-05
WAVY01:41.150160,-8.610113:2025-01-01-00-11-10
WAVY04:38.530482,-8.890231:2025-01-01-00-26-40
WAVY04:38.530477,-8.890377:2025-01-01-00-26-45
WAVY04:38.529881,-8.889532:2025-01-01-00-26-50
WAVY04:38.530109,-8.890303:2025-01-01-00-26-55
WAVY04:38.529515,-8.890247:2025-01-01-00-27-00
WAVY04:38.529509,-8.890450:2025-01-01-00-27-05
WAVY04:38.529509,-8.890450:2025-01-01-00-27-10
WAVY04:38.530495,-8.890254:2025-01-01-00-27-15
WAVY04:38.529636,-8.889937:2025-01-01-00-27-20
WAVY04:38.529539,-8.889761:2025-01-01-00-27-25
WAVY04:38.529715,-8.889761:2025-01-01-00-27-30
WAVY04:38.530330,-8.889645:2025-01-01-00-27-35
WAVY04:38.529698,-8.890282:2025-01-01-00-27-40
WAVY04:38.529574,-8.890335:2025-01-01-00-27-45
WAVY04:38.530248,-8.890295:2025-01-01-00-27-50
WAVY04:38.530376,-8.889768:2025-01-01-00-27-55
WAVY04:38.529882,-8.890028:2025-01-01-00-28-00
WAVY04:38.530486,-8.890248:2025-01-01-00-28-05
WAVY04:38.529788,-8.889972:2025-01-01-00-28-10
WAVY04:38.529993,-8.890321:2025-01-01-00-28-15
WAVY01:41.149965,-8.610092:2025-01-01-00-11-15
WAVY01:41.150110,-8.610220:2025-01-01-00-11-20
WAVY01:41.149662,-8.609763:2025-01-01-00-11-25
WAVY01:41.149904,-8.610387:2025-01-01-00-11-30
WAVY01:41.149861,-8.610372:2025-01-01-00-11-35
WAVY04:38.530091,-8.889518:2025-01-01-00-28-20
WAVY04:38.530151,-8.889873:2025-01-01-00-28-25
WAVY04:38.530463,-8.889824:2025-01-01-00-28-30
WAVY04:38.530207,-8.889750:2025-01-01-00-28-35
WAVY04:38.529886,-8.889870:2025-01-01-00-28-40
